file,rhythmic_entropy,melodic_range,hnr,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rms_energy
U58RN_segment_2.mp3,-5136.841899558857,3998.6013,-3.7627168,2282.600607457107,1837.0733145023798,0.13972617381840796,0.14410833
S72RN_segment_1.mp3,-3717.754145988847,3997.368,2.1000767,2485.2226843669164,2357.09309180281,0.11846390258528784,0.16759168
S34RN_segment_1.mp3,-5283.463721142824,2685.123,1.0355506,1805.3076994277367,2119.732617094017,0.060924451403695803,0.20968682
U60RN_segment_2.mp3,-6372.211938143666,3835.5237,16.102667,707.8512499711654,869.3999199740801,0.040968427949538026,0.14756207
U80RN_segment_1.mp3,-4212.388726845751,3974.5488,-0.00924107,1648.918175124681,1620.5812318094536,0.09220915511727079,0.20071796
U67RN_segment_1.mp3,-4694.710174617528,3996.9277,38.71282,1666.5885716330997,1671.9372765659252,0.08536315354033404,0.21120098
U38RN_segment_1.mp3,-4039.85946497472,3989.1113,8.436055,2116.9568331281594,2237.022970100808,0.09040386793710022,0.18773772
S91RN_segment_2.mp3,-5336.588474645209,4001.5818,-16.185211,1892.4382290854985,2010.9642019839098,0.07707070118159204,0.19717345
U3RN_segment_1.mp3,-4501.891536248243,3999.506,5.2657933,2413.4182347968695,2236.4475465290197,0.11910592128642501,0.1601158
S02RN_segment_1.mp3,-5509.117256656798,3995.9512,9.170882,2527.6692269993173,2410.316671206048,0.13018716406805259,0.14074962
S38RN_segment_1.mp3,-4631.124080955298,3989.788,-8.887666,1816.6973615527775,2112.889389517371,0.06463740171908315,0.26468527
